Unnamed: 0,Wiki_ID,Movie_ID,title,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,Year,budget,Net_revenue,rating,BoxOfficeRank,RatingRank,SuccessMetric,script_id,imdb_id,female_script,Bechdel_score,num_actors,num_women,proportion_actress,incl_score
42802,14725310,/m/0gy0l_,Letters from Iwo Jima,2006-12-09,68673228.0,140.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/01fc50"": ""Anti-war"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/03g3w"": ""History"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/02kdv5l"": ""Action"", ""/m/07k67c"": ""Anti-war film"", ""/m/0hj3mz0"": ""Combat Films""}",2006,19000000.0,49673228.0,7.5,0.6955074875207987,0.9109902690326274,0.8032488782767131,8970,tt0498380,0.030476190476190435,1,16.0,1.0,0.0625,0.1421031746031746
43017,33028800,/m/0h03fhx,Argo,2012-08-31,67210347.0,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",2012,44500000.0,22710347.0,7.4,0.5648918469217971,0.8898111047510017,0.7273514758363994,1691,tt1024648,0.06890756302521006,3,16.0,4.0,0.25,0.4396358543417367
43059,1720492,/m/05q_dw,The Squid and the Whale,2005-01,11098131.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy""}",2005,1500000.0,9598131.0,7.1,0.4486966167498613,0.8031864148063347,0.625941515778098,6854,tt0367089,0.26226012793176967,2,4.0,1.0,0.25,0.39297559819947875
43091,676054,/m/0320gs,In the Line of Fire,1993-07-09,176997168.0,128.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/0c3351"": ""Suspense"", ""/m/02qfv5d"": ""Political thriller""}",1993,40000000.0,136997168.0,7.0,0.870216306156406,0.767887807670292,0.819052056913349,8488,tt0107206,0.21794871794871795,1,12.0,1.0,0.08333333333333333,0.21153846153846154
43164,600351,/m/02v63m,Scream 3,2000-02-03,161834276.0,117.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0gf28"": ""Parody"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/02n4kr"": ""Mystery"", ""/m/01z4y"": ""Comedy"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen""}",2000,40000000.0,121834276.0,5.7,0.8538546866333888,0.2639763403930548,0.5589155135132218,3285,tt0134084,0.5714285714285714,3,25.0,10.0,0.4,0.6571428571428571
43204,28891330,/m/0g56t9t,Frankenweenie,2012-09-20,49454000.0,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/06qln"": ""Stop motion"", ""/m/0hcr"": ""Animation"", ""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy""}",2012,39000000.0,10454000.0,6.75,0.4578480310593455,0.6777332570120206,0.567790644035683,5404,tt1142977,0.34523809523809523,0,16.0,4.0,0.25,0.1984126984126984
43412,23438736,/m/0b7h_57,Easy A,2010-09-16,74952305.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy"", ""/m/02b5_l"": ""Teen""}",2010,8000000.0,66952305.0,6.85,0.7504159733777038,0.7153215035298607,0.7328687384537822,2202,tt1282140,0.8177842565597668,3,18.0,10.0,0.5555555555555556,0.7911132707051074
43463,4453691,/m/0c38gj,Blood Diamond,2006-12-08,171407179.0,138.0,"{""/m/0x82"": ""Afrikaans Language"", ""/m/02hwtky"": ""Mende Language"", ""/m/02h40lc"": ""English Language"", ""/m/05ks5d"": ""Krio Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0fx2s"": ""Tragedy"", ""/m/03k9fj"": ""Adventure"", ""/m/01p3vp"": ""Private military company"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/02kdv5l"": ""Action"", ""/m/03mqtr"": ""Political drama""}",2006,100000000.0,71407179.0,7.7,0.7623405435385469,0.9499141385231826,0.8561273410308647,8743,tt0450259,0.2249240121580547,1,14.0,2.0,0.14285714285714285,0.2337048294495103
43467,5971538,/m/0fhd04,28 Weeks Later,2007-04-26,64238440.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/06mkj"": ""Spain"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/094ddt"": ""Doomsday film"", ""/m/0cq22z7"": ""Sci-Fi Horror"", ""/m/03p15s3"": ""Plague"", ""/m/0jb4p32"": ""Zombie Film""}",2007,15000000.0,49238440.0,6.7,0.6941209095951193,0.659988551803091,0.6770547306991052,7597,tt0463854,0.32397959183673475,3,10.0,4.0,0.4,0.5746598639455782
43489,3028191,/m/08ll52,A Nightmare on Elm Street,1984-11-09,26319961.0,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/0fdjb"": ""Supernatural"", ""/m/01q03"": ""Cult"", ""/m/02n4kr"": ""Mystery"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen""}",1984,1800000.0,24519961.0,7.300000000000001,0.5773710482529119,0.86949055523755,0.7234308017452309,1196,tt0087800,0.6102292768959436,3,15.0,5.0,0.3333333333333333,0.647854203409759
43570,378213,/m/02181p,Scanners,1981-01-14,14225876.0,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01q03"": ""Cult"", ""/m/02kdv5l"": ""Action""}",1981,4100000.0,10125876.0,6.6,0.4550748752079867,0.6157221904216752,0.535398532814831,6613,tt0081455,0.11661807580174932,1,10.0,1.0,0.1,0.1833171363783609
43716,1995696,/m/06cpd9,Donnie Brasco,1997-02-28,,126.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/017fp"": ""Biography"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama""}",1997,35000000.0,,7.550000000000001,,0.9237740889143292,,866,tt0119008,0.1261083743842365,1,16.0,2.0,0.125,0.1948139025725233
43733,226331,/m/01g_km,Purple Rain,1984-07-27,68392977.0,111.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/04t36"": ""Musical""}",1984,7200000.0,61192977.0,6.55,0.7315585135884637,0.5913947719900783,0.661476642789271,1256,tt0087957,0.3793103448275862,3,15.0,5.0,0.3333333333333333,0.5708812260536399
43740,23614710,/m/06zkfsy,Despicable Me,2010-06-20,543113985.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/04pbhw"": ""Superhero movie"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0btmb"": ""Superhero"", ""/m/0hcr"": ""Animation"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",2010,69000000.0,474113985.0,7.35,0.9839156960621188,0.8780767029192902,0.9309961994907044,4105,tt1323594,0.3392857142857143,3,16.0,6.0,0.375,0.5714285714285715
43815,14119255,/m/0bh8yn3,Green Lantern,2011-06-14,219851172.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action""}",2011,200000000.0,19851172.0,5.3,0.5435385468663338,0.1600839534439992,0.3518112501551665,8887,tt1133985,0.16274864376130194,1,16.0,3.0,0.1875,0.22786065903154507
43889,554858,/m/02pg45,Four Rooms,1995-09-16,4257354.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z4y"": ""Comedy""}",1995,4000000.0,257354.0,6.6,0.2970049916805324,0.6157221904216752,0.4563635910511038,2311,tt0113101,0.3927125506072875,3,21.0,14.0,0.6666666666666666,0.6864597390913181
43927,3487956,/m/09g4_3,The Hills Have Eyes,2006-03-10,69623713.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0g092b"": ""Monster movie"", ""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0b7z1vt"": ""Road-Horror"", ""/m/01q03"": ""Cult"", ""/m/01585b"": ""Slasher""}",2006,15000000.0,54623713.0,6.25,0.7143649473100389,0.4626979584048846,0.5885314528574617,2542,tt0454841,0.3928571428571429,3,19.0,6.0,0.3157894736842105,0.5695488721804511
44129,20691749,/m/051zy_b,A Few Good Men,1992-12-11,243240178.0,138.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0gs6m"": ""Legal drama"", ""/m/05bh16v"": ""Courtroom Drama""}",1992,40000000.0,203240178.0,7.4,0.920687742651137,0.8898111047510017,0.9052494237010692,1538,tt0104257,0.1725490196078432,1,19.0,1.0,0.05263157894736842,0.18617131062951497
44199,974837,/m/03vv1f,Old School,2003-02-13,87055349.0,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",2003,24000000.0,63055349.0,6.800095062417579,0.7368275097060455,0.7069261591299371,0.7218768344179913,7940,tt0302886,0.20357142857142863,2,20.0,7.0,0.35,0.4067460317460318
44547,31700012,/m/0gmcylb,Young Adult,2011-12-09,22654650.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",2011,12000000.0,10654650.0,5.949999999999999,0.4606211869107043,0.3387712268651021,0.3996962068879032,9241,tt1625346,0.6458966565349544,3,15.0,10.0,0.6666666666666666,0.770854441067207
44666,1749535,/m/05sy_5,Crash,2004-09-10,98410061.0,115.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/032f6"": ""Persian Language"", ""/m/02hwhyv"": ""Korean Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",2004,6500000.0,91910061.0,7.449609113467577,0.805047143649473,0.8954398015645869,0.85024347260703,4047,tt0375679,0.26112412177985944,3,24.0,7.0,0.2916666666666667,0.5175969294821754
44763,24342593,/m/07sc1vd,Rabbit Hole,2010-09-13,5129058.0,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",2010,5000000.0,129058.0,6.9,0.2917359955629506,0.7323029956115246,0.5120194955872376,4844,tt0935075,0.6142857142857143,3,15.0,8.0,0.5333333333333333,0.7158730158730159
44802,3745331,/m/09yqhw,Hellraiser III: Hell on Earth,1992-09-11,12525537.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/0fdjb"": ""Supernatural""}",1992,5000000.0,7525537.0,5.4,0.4287298946200776,0.1844113718755962,0.3065706332478369,1006,tt0104409,0.671957671957672,3,9.0,4.0,0.4444444444444444,0.7054673721340388
44837,2692284,/m/07y9w5,Monster House,2006-06-15,140175006.0,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3myq"": ""Children's/Family"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/0hcr"": ""Animation"", ""/m/0hj3n5l"": ""Haunted House Film"", ""/m/02n4kr"": ""Mystery"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3myc"": ""Children's Fantasy""}",2006,75000000.0,65175006.0,6.499714454852526,0.7448696616749861,0.5622972715130701,0.6535834665940281,6050,tt0385880,0.2875,3,15.0,5.0,0.3333333333333333,0.5402777777777777
44914,18473521,/m/04f2brj,Legion,2010-01-21,,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/01hmnh"": ""Fantasy"", ""/m/0fdjb"": ""Supernatural""}",2010,26000000.0,,5.25,,0.1493035680213699,,1094,tt1038686,0.3243697478991596,3,15.0,4.0,0.26666666666666666,0.5303454715219421
44971,4908352,/m/0ctnx9,Solaris,2002-11-19,30002758.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02l7c8"": ""Romance Film""}",2002,47000000.0,-16997242.0,6.05,0.074320576816417,0.3784583094829231,0.22638944314967,4988,tt0307479,0.37074829931972786,1,10.0,3.0,0.3,0.33469387755102037
45296,26466092,/m/0bhc5kw,Conan the Barbarian,2011-08-14,48795021.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/015qh"": ""Bulgaria""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/0dz8b"": ""Sword and sorcery"", ""/m/02kdv5l"": ""Action"", ""/m/0520_cy"": ""Sword and sorcery films""}",2011,90000000.0,-41204979.0,5.2,0.0152523571824736,0.1413852318259874,0.0783187945042305,2046,tt0816462,0.22263450834879406,3,18.0,5.0,0.2777777777777778,0.5001374287088572
45343,423372,/m/026qnn,Wild Things,1998-03-20,30147739.0,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hn10"": ""LGBT"", ""/m/02n4kr"": ""Mystery"", ""/m/0glj9q"": ""Erotic thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/03j0dp"": ""Neo-noir""}",1998,20000000.0,10147739.0,6.450065791933011,0.4553521907931225,0.5611524518221713,0.508252321307647,3720,tt0120890,0.47361647361647363,3,15.0,5.0,0.3333333333333333,0.6023166023166023
45385,1332901,/m/04th45,Hollow Man,2000-08-02,190213455.0,119.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0cq22z7"": ""Sci-Fi Horror"", ""/m/0c3351"": ""Suspense"", ""/m/02kdv5l"": ""Action""}",2000,95000000.0,95213455.0,5.75,0.8103161397670549,0.276473955352032,0.5433950475595435,2548,tt0164052,0.41033434650455924,3,10.0,5.0,0.5,0.6367781155015197
45544,304428,/m/01s9vc,The Birds,1963-03-28,11403529.0,119.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06vxwl5"": ""Natural horror films"", ""/m/03npn"": ""Horror"", ""/m/0c3351"": ""Suspense"", ""/m/094ddt"": ""Doomsday film""}",1963,2500000.0,8903529.0,7.449999999999999,0.4428729894620077,0.8983018507918337,0.6705874201269207,1826,tt0056869,0.6711484593837536,3,21.0,11.0,0.5238095238095238,0.7316526610644258
45888,2600144,/m/07qvyx,Idiocracy,2006-09-01,495303.0,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0219x_"": ""Indie"", ""/m/01q03"": ""Cult"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/0cshrf"": ""Political cinema"", ""/m/0vgkd"": ""Black comedy"", ""/m/07s2s"": ""Time travel"", ""/m/026ny"": ""Dystopia"", ""/m/03k9fj"": ""Adventure""}",2006,30000000.0,-29504697.0,6.4,0.0363283416528008,0.5297653119633657,0.2830468268080833,4399,tt0387808,0.22889610389610393,1,14.0,2.0,0.14285714285714285,0.23502886002886003
46102,17527920,/m/0464m03,Ninja Assassin,2009-09-29,61601280.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03gjpn8"": ""Ninja movie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action""}",2009,40000000.0,21601280.0,6.25,0.5571270105379922,0.4626979584048846,0.5099124844714384,3014,tt1186367,0.4055829228243021,1,23.0,2.0,0.08695652173913043,0.27529092596558863
46106,1505118,/m/04j14qc,Rent,2005-11-23,31670620.0,134.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/04t36"": ""Musical"", ""/m/02wtdkf"": ""Musical Drama""}",2005,40000000.0,-8329380.0,6.75,0.1505823627287853,0.6777332570120206,0.4141578098704029,4863,tt0294870,0.3214285714285714,3,18.0,9.0,0.5,0.6071428571428571
46224,101523,/m/0prrm,Jay and Silent Bob Strike Back,2001-08-22,33788161.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04228s"": ""Road movie"", ""/m/03v6qx"": ""Stoner film"", ""/m/0556j8"": ""Buddy film"", ""/m/01z4y"": ""Comedy""}",2001,22000000.0,11788161.0,6.599748216920807,0.4761508596783139,0.6082808624308338,0.5422158610545739,2673,tt0261392,0.2660550458715596,3,37.0,10.0,0.2702702702702703,0.5121084387139433
46321,31960682,/m/0gvt53w,The Master,2012-09-01,15219000.0,137.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama""}",2012,32000000.0,-16781000.0,7.05,0.0754298391569606,0.7836290784201488,0.4295294587885547,2866,tt1560747,0.06552094522019336,1,15.0,8.0,0.5333333333333333,0.31072920396228665
46394,21225053,/m/05c1x2g,Cloudy With A Chance of Meatballs,2009-09-16,243006126.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hcr"": ""Animation"", ""/m/0bj8m2"": ""Children's"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/01drsx"": ""Disaster"", ""/m/0hqxf"": ""Family Film""}",2009,100000000.0,143006126.0,6.700020365523432,0.877426511369939,0.6660942568212174,0.7717603840955782,7984,tt0844471,0.21291208791208793,1,18.0,5.0,0.2777777777777778,0.27467439967439966
46432,14545761,/m/03d79mp,17 Again,2009-03-11,136267476.0,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01j1n2"": ""Coming of age"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/02b5_l"": ""Teen""}",2009,20000000.0,116267476.0,6.25,0.8469217970049917,0.4626979584048846,0.6548098777049381,1525,tt0974661,0.2620176032498307,3,16.0,8.0,0.5,0.5873392010832769
46469,2312056,/m/072zl1,Pride & Prejudice,2005-09-16,121147947.0,129.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/07ssc"": ""United Kingdom""}","{""/m/04xvh5"": ""Costume drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",2005,28000000.0,93147947.0,7.8,0.8069883527454242,0.9630795649685174,0.8850339588569709,3133,tt0414387,0.7248677248677249,3,16.0,10.0,0.625,0.7832892416225748
46544,163459,/m/015qsq,Serpico,1973-12-05,29800000.0,130.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rjj"": ""Italy""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/017fp"": ""Biography"", ""/m/06lbpz"": ""Social problem film"", ""/m/01f9r0"": ""Docudrama"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/03pgfj"": ""New Hollywood""}",1973,3000000.0,26800000.0,7.6,0.5923460898502496,0.9318832283915284,0.7621146591208889,7454,tt0070666,0.09977324263038545,1,18.0,2.0,0.1111111111111111,0.18140589569160995
46635,43849,/m/0b_5d,The Apartment,1960-06-15,24600000.0,125.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0hj3nyp"": ""Workplace Comedy"", ""/m/01g6gs"": ""Black-and-white"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}",1960,3000000.0,21600000.0,8.2,0.5567110371602884,0.992367868727342,0.7745394529438152,1673,tt0053604,0.49605168700646085,3,6.0,2.0,0.3333333333333333,0.6097950067799314
46991,406339,/m/024gy8,The Crow,1994-05-11,144693129.0,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0219x_"": ""Indie"", ""/m/04pbhw"": ""Superhero movie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action""}",1994,15000000.0,129693129.0,7.4,0.8632834165280089,0.8898111047510017,0.8765472606395053,2087,tt0109506,0.17018633540372674,3,14.0,5.0,0.35714285714285715,0.5091097308488614
47133,29344186,/m/0crvnwq,Win Win,2011-01-21,10831173.0,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0219x_"": ""Indie"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/0hj3n0k"": ""Domestic Comedy""}",2011,10831173.0,0.0,6.9,0.2845257903494176,0.7323029956115246,0.5084143929804711,3726,tt1606392,0.2749793559042114,3,15.0,8.0,0.5333333333333333,0.6027708964125149
47143,34344124,/m/07gp9,Terminator 2: Judgment Day,1991-07-01,519843345.0,154.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/094ddt"": ""Doomsday film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s2s"": ""Time travel"", ""/m/02kdv5l"": ""Action""}",1991,100000000.0,419843345.0,8.149380770461887,0.9769828064337216,0.989315016218279,0.9831489113260004,5104,tt0103064,0.22197802197802197,3,15.0,5.0,0.3333333333333333,0.5184371184371185
47169,3186725,/m/08xxwl,The Outsiders,1983-03-25,25697647.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/02b5_l"": ""Teen"", ""/m/060__y"": ""Film adaptation""}",1983,10000000.0,15697647.0,6.95,0.509706045479756,0.7516695287158939,0.6306877870978249,7119,tt0086066,0.11241217798594849,2,15.0,2.0,0.13333333333333333,0.3041373926619828
47256,31724592,/m/0gmgwnv,Lincoln,2012-10-08,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03bxz7"": ""Biographical film"", ""/m/02p0szs"": ""Historical fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}",2012,65000000.0,,7.0,,0.767887807670292,,2777,tt0443272,0.12665684830633284,3,12.0,1.0,0.08333333333333333,0.40333006054655535
